AGE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,GENDER_male,RACE_minority,VEHICLE_TYPE_sports car,OUTCOME,RISK_SCORE,RISK_CATEGORY
2,2,0,2,0.4144222255873609,1.0,0,1.0,1.0,14000.0,1,0,4,True,False,False,0.0,0.04347792319564772,Low Risk
0,0,2,1,0.4310793336400165,0.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.9413749500424295,High Risk
3,3,0,0,0.4633068402079281,1.0,0,1.0,1.0,7000.0,2,1,1,False,False,False,0.0,0.009481370683464252,Low Risk
1,1,0,1,0.3082459199173508,0.0,1,0.0,1.0,13000.0,1,0,2,True,False,False,1.0,0.5630456655460799,Medium Risk
2,2,2,0,0.5260178391079982,1.0,1,0.0,1.0,15000.0,5,2,3,True,False,False,0.0,0.04046808989652202,Low Risk
0,0,2,0,0.4935440240364787,1.0,0,1.0,1.0,9000.0,0,0,0,True,False,False,0.0,0.2888541045558634,Low Risk
2,2,2,2,0.6644962988533755,1.0,1,1.0,1.0,11000.0,1,0,1,False,True,False,0.0,0.03656288666288003,Low Risk
1,1,2,3,0.3857779372308616,1.0,0,1.0,1.0,11000.0,1,0,0,False,False,False,0.0,0.056505000830837246,Low Risk
1,1,0,3,0.360775239400342,0.0,1,0.0,0.0,14000.0,1,0,0,False,False,False,0.0,0.5675495606550222,Medium Risk
0,0,0,1,0.1573968220490889,1.0,1,0.0,0.0,15000.0,0,0,0,False,False,False,0.0,0.6214288781791838,High Risk
2,2,0,0,0.6008004231570677,0.0,0,0.0,1.0,14000.0,4,0,1,True,True,False,0.0,0.09050218459367584,Low Risk
1,1,1,1,0.3489741682186933,0.0,1,0.0,1.0,14000.0,0,0,0,False,True,False,0.0,0.49105272369641784,Medium Risk
1,1,0,2,0.4619364619995056,0.0,1,1.0,1.0,9000.0,2,0,0,False,False,False,0.0,0.31026018712339387,Medium Risk
0,0,0,1,0.4072467866003519,0.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.8472476835436303,High Risk
2,2,2,3,0.5218149362971065,0.0,1,1.0,0.0,13000.0,0,0,0,False,False,False,0.0,0.14720652465621425,Low Risk
2,0,0,0,0.5250327586154788,1.0,0,0.0,1.0,15000.0,0,0,0,False,False,False,0.0,0.2222595898350827,Low Risk
3,3,1,0,0.3341984389647198,1.0,1,0.0,1.0,13000.0,3,0,7,True,False,False,0.0,0.049978444082272123,Low Risk
2,1,2,2,0.6535894904788779,1.0,0,1.0,1.0,9000.0,0,0,0,False,False,False,0.0,0.023351397532671524,Low Risk
1,1,0,2,0.5444505055710364,1.0,0,1.0,1.0,8000.0,0,0,3,False,False,False,0.0,0.013227594924331539,Low Risk
3,0,0,2,0.4385062570849869,1.0,0,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.25548704100369846,Low Risk
2,2,1,0,0.5359217109364904,1.0,1,1.0,1.0,9000.0,3,0,1,False,False,True,0.0,0.030849423998207007,Low Risk
0,0,1,1,0.5379441036112622,0.0,1,0.0,0.0,17000.0,0,0,0,False,False,False,1.0,0.8928226986497257,High Risk
3,1,0,2,0.6854959050234728,1.0,0,1.0,1.0,13000.0,0,1,0,False,False,False,0.0,0.03905343143330065,Low Risk
2,2,2,2,0.7640953328310807,1.0,1,0.0,1.0,17000.0,2,0,3,True,False,False,0.0,0.030302501770496364,Low Risk
0,0,0,1,0.3182436684930483,1.0,1,0.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.5853667110107237,Medium Risk
2,0,2,2,0.8650769553530809,1.0,0,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.045503758982602775,Low Risk
2,2,1,2,0.6795108153975999,1.0,0,1.0,1.0,10000.0,1,0,2,False,False,False,0.0,0.019786168336358982,Low Risk
0,0,0,1,0.3377975291631965,0.0,1,0.0,0.0,9000.0,0,0,0,False,False,False,1.0,0.8475607709168235,High Risk
3,1,0,0,0.4564119861529349,1.0,1,1.0,0.0,12000.0,0,1,2,True,False,False,0.0,0.14756534445634656,Low Risk
0,0,0,0,0.5544708380887144,1.0,1,1.0,1.0,6000.0,0,0,0,False,False,False,1.0,0.37360788585391214,Medium Risk
3,1,1,3,0.5250327586154788,1.0,1,1.0,1.0,6000.0,3,0,1,False,False,False,0.0,0.07433177392524486,Low Risk
3,1,0,2,0.5131771364489982,1.0,1,0.0,1.0,12000.0,1,1,1,True,False,False,0.0,0.16453468616827027,Low Risk
2,2,2,3,0.4401833388463456,1.0,0,1.0,1.0,12000.0,0,0,5,True,False,True,0.0,0.04807540192488427,Low Risk
2,1,0,2,0.5250327586154788,0.0,1,1.0,1.0,12000.0,0,0,0,True,False,True,1.0,0.4259202172989642,Medium Risk
0,0,2,0,0.5279117971505423,1.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,0.0,0.6994710799783829,High Risk
3,3,2,2,0.5211882527975447,1.0,1,1.0,0.0,11000.0,5,0,0,False,False,False,0.0,0.09353864589941793,Low Risk
1,1,2,3,0.5250327586154788,1.0,1,0.0,1.0,12000.0,3,0,3,True,False,False,0.0,0.2291196565201035,Low Risk
0,0,1,1,0.4115718511621122,0.0,1,0.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.9368651743416032,High Risk
2,2,0,2,0.4869412364076045,1.0,1,1.0,1.0,12000.0,1,0,4,False,False,False,0.0,0.04241188826572826,Low Risk
1,1,1,0,0.3492770679966008,1.0,0,0.0,1.0,13000.0,2,0,1,False,True,False,0.0,0.07314193946483778,Low Risk
3,3,2,2,0.5177781682653934,1.0,0,1.0,1.0,10000.0,5,0,2,True,False,False,1.0,0.01108676117864882,Low Risk
1,1,0,3,0.3495446627424988,1.0,1,0.0,0.0,14000.0,2,0,2,True,False,False,0.0,0.2775841424584779,Low Risk
2,1,1,3,0.3086161858723703,0.0,1,0.0,1.0,12000.0,2,1,1,True,False,False,1.0,0.43055675295422297,Medium Risk
0,0,2,0,0.5250327586154788,0.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.9381548209588177,High Risk
1,1,2,2,0.5250327586154788,1.0,1,0.0,0.0,16000.0,0,0,2,True,True,False,0.0,0.3430037988625449,Medium Risk
1,0,2,2,0.6264201182661311,0.0,0,1.0,1.0,12000.0,0,0,0,True,True,False,1.0,0.5079793321761754,Medium Risk
1,1,0,3,0.6251466352816216,1.0,1,0.0,1.0,17000.0,3,0,2,True,False,False,0.0,0.24259129116534325,Low Risk
0,0,1,0,0.5562364476839974,0.0,1,0.0,0.0,11000.0,0,0,0,True,False,False,1.0,0.9188760330068692,High Risk
3,3,2,2,0.6337566630002706,0.0,0,1.0,1.0,10000.0,0,0,6,False,False,False,0.0,0.02118502915034672,Low Risk
0,0,0,1,0.125876021475771,0.0,1,0.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.8430131597680659,High Risk
0,0,2,3,0.3031678648046433,1.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.7299933962655106,High Risk
2,2,2,2,0.4204131554039249,1.0,1,0.0,1.0,11000.0,4,0,2,True,False,False,0.0,0.0778962794591959,Low Risk
0,0,2,3,0.5038859610695691,0.0,1,0.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.9105145595669484,High Risk
0,0,0,0,0.6533774120556458,1.0,0,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.24442201626611454,Low Risk
3,0,2,2,0.8718205743489047,1.0,1,1.0,1.0,9000.0,0,0,0,False,False,False,0.0,0.3405624413007528,Medium Risk
1,1,1,3,0.5669224482583299,1.0,1,1.0,1.0,16000.0,0,0,1,False,False,False,0.0,0.12538879555219246,Low Risk
1,1,1,1,0.2880436023985726,0.0,1,0.0,1.0,16000.0,1,0,1,False,False,False,0.0,0.3803854827879061,Medium Risk
0,0,1,1,0.2994278095235692,0.0,1,1.0,1.0,10000.0,0,0,0,False,False,False,1.0,0.8536861301649026,High Risk
2,2,2,2,0.522847207597039,1.0,1,1.0,0.0,10000.0,8,0,1,True,False,False,0.0,0.08256306365650205,Low Risk
0,0,0,1,0.3205571034873443,1.0,1,0.0,1.0,12000.0,0,0,0,False,True,False,1.0,0.49758535675549814,Medium Risk
1,1,1,1,0.4930191594999687,0.0,1,0.0,0.0,13000.0,0,0,1,False,True,False,1.0,0.3793262333264529,Medium Risk
2,1,0,0,0.6244125383903321,1.0,1,0.0,1.0,11000.0,4,0,0,True,False,False,1.0,0.17620503740098223,Low Risk
3,0,0,2,0.6174783889735851,1.0,1,1.0,1.0,9000.0,0,0,0,False,True,False,0.0,0.38712832663970226,Medium Risk
0,0,0,1,0.3565218570875531,0.0,1,0.0,0.0,17000.0,0,0,0,True,False,False,1.0,0.9451128208190817,High Risk
1,1,2,2,0.5860487718632954,1.0,1,0.0,0.0,12000.0,0,0,1,False,False,False,0.0,0.11981956679886509,Low Risk
1,0,0,0,0.4928181363365424,1.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.41934723514324834,Medium Risk
3,3,0,2,0.4827366070309057,1.0,1,0.0,1.0,11000.0,1,1,2,False,False,False,0.0,0.04044758615513045,Low Risk
0,0,0,1,0.2029270437920447,1.0,1,1.0,1.0,8000.0,0,0,0,True,False,False,0.0,0.6706586026303476,High Risk
0,0,1,1,0.5250327586154788,1.0,1,0.0,0.0,15000.0,0,0,0,False,False,False,1.0,0.5934709010933458,Medium Risk
1,0,2,0,0.5180666014945225,1.0,1,1.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.4441865116195842,Medium Risk
3,0,0,2,0.4323797470165003,1.0,0,0.0,0.0,12000.0,0,0,0,False,False,False,1.0,0.22985022675677552,Low Risk
1,0,0,0,0.5891423791815076,0.0,0,1.0,1.0,10000.0,0,0,0,False,False,False,0.0,0.38968863135001636,Medium Risk
0,0,0,3,0.5250327586154788,0.0,1,0.0,0.0,15000.0,0,0,0,True,False,False,1.0,0.9489418426031585,High Risk
1,1,2,2,0.487077886333249,1.0,1,1.0,1.0,11000.0,1,0,2,True,False,False,1.0,0.14321327855892307,Low Risk
3,1,2,2,0.4678288191596727,1.0,1,0.0,1.0,8000.0,4,1,0,True,False,False,0.0,0.13761721346672634,Low Risk
2,2,2,2,0.5250327586154788,1.0,0,1.0,1.0,11000.0,3,0,2,False,False,False,0.0,0.01561790387004654,Low Risk
2,2,2,2,0.5895865051589461,1.0,0,0.0,1.0,14000.0,1,0,1,False,False,False,0.0,0.019888576941729418,Low Risk
1,1,2,0,0.5876351706646832,1.0,0,0.0,1.0,10000.0,0,1,0,False,False,False,0.0,0.032412252573787666,Low Risk
0,0,0,0,0.5999885146956511,1.0,0,0.0,1.0,12000.0,0,0,0,True,False,True,0.0,0.29155294740883564,Low Risk
3,3,0,2,0.5250327586154788,0.0,0,1.0,0.0,13000.0,4,1,5,True,False,False,0.0,0.03690045780434046,Low Risk
1,1,0,0,0.5635735071671988,1.0,1,1.0,1.0,11000.0,2,0,1,True,False,False,0.0,0.13457520721816082,Low Risk
1,1,2,0,0.662974125323889,1.0,0,1.0,1.0,8000.0,4,0,3,True,False,True,0.0,0.06751099860235564,Low Risk
3,1,2,2,0.6046472103071925,0.0,0,1.0,1.0,9000.0,2,1,1,True,False,False,1.0,0.16914256371542805,Low Risk
2,1,0,3,0.5250327586154788,1.0,1,1.0,1.0,10000.0,0,0,3,False,True,False,0.0,0.08256789410584657,Low Risk
1,1,2,3,0.4563629649443308,0.0,1,1.0,1.0,9000.0,1,0,1,True,True,False,1.0,0.4308303550494233,Medium Risk
3,3,2,2,0.6200551852748452,1.0,0,0.0,1.0,14000.0,3,2,1,True,False,False,0.0,0.013196450634254063,Low Risk
2,2,0,0,0.5445836413233465,0.0,1,0.0,1.0,13000.0,0,1,2,False,False,False,0.0,0.1237090091360028,Low Risk
1,1,1,3,0.5250327586154788,1.0,1,1.0,1.0,6000.0,1,0,0,False,False,False,1.0,0.053001116417252095,Low Risk
3,1,2,2,0.57331559900259,1.0,1,1.0,1.0,8000.0,1,1,0,False,False,False,0.0,0.05417581534737493,Low Risk
3,3,0,2,0.7198423257971679,1.0,0,0.0,1.0,17000.0,3,2,2,True,False,False,0.0,0.02631075863672823,Low Risk
2,2,0,2,0.621404881258166,1.0,0,0.0,1.0,8000.0,4,1,3,False,False,False,0.0,0.03130667706449844,Low Risk
2,0,2,2,0.5872814257214412,1.0,1,1.0,1.0,11000.0,0,0,0,True,False,False,0.0,0.6230991540862506,High Risk
3,1,0,2,0.7045096686066962,1.0,0,0.0,1.0,12000.0,2,0,1,True,False,False,0.0,0.08214768348364837,Low Risk
2,0,2,2,0.7754187772381345,1.0,0,0.0,1.0,12000.0,0,0,0,True,False,False,0.0,0.1825598583175861,Low Risk
3,2,2,2,0.534527772700769,1.0,1,1.0,1.0,10000.0,0,1,3,False,False,False,0.0,0.019497882401934064,Low Risk
0,0,1,1,0.2868979243187189,0.0,1,0.0,0.0,14000.0,0,0,0,False,False,False,1.0,0.8862271786430598,High Risk
3,3,0,2,0.4948439038756765,1.0,1,1.0,1.0,11000.0,4,0,6,True,False,False,0.0,0.01714799753262492,Low Risk
2,1,2,2,0.6467628274201614,1.0,1,0.0,1.0,9000.0,2,0,0,False,False,False,0.0,0.1175409114484018,Low Risk
2,1,2,2,0.6583325872755652,1.0,1,1.0,1.0,8000.0,1,0,1,False,False,False,0.0,0.045010011789171675,Low Risk
1,1,1,1,0.2578544935681773,0.0,1,0.0,0.0,15000.0,0,0,0,False,False,False,1.0,0.5183144697597735,Medium Risk
1,1,0,3,0.3275191653599587,1.0,1,0.0,1.0,14000.0,2,1,0,True,False,False,1.0,0.35959579005988423,Medium Risk
1,1,0,2,0.5250327586154788,1.0,0,1.0,0.0,12000.0,1,0,1,False,False,False,0.0,0.04230843885973682,Low Risk
1,1,1,1,0.2151696546054047,0.0,0,1.0,1.0,10000.0,2,0,1,False,False,False,0.0,0.12369027782695394,Low Risk
2,2,2,2,0.577587829547039,1.0,1,1.0,1.0,11000.0,4,0,4,True,False,False,0.0,0.025898092018093895,Low Risk
2,2,1,3,0.3753440227515216,1.0,1,1.0,1.0,9000.0,4,0,2,False,False,False,1.0,0.04230875772320167,Low Risk
3,3,1,0,0.5493083411849156,1.0,0,0.0,1.0,16000.0,2,0,0,False,False,False,0.0,0.11510911262998415,Low Risk
3,3,0,2,0.6520665505738693,1.0,0,0.0,1.0,15000.0,3,0,0,False,False,False,0.0,0.0509277942071195,Low Risk
0,0,0,3,0.5250327586154788,1.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,1.0,0.6016157586320289,High Risk
0,0,0,1,0.6503507350622071,0.0,1,0.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.7432812425900408,High Risk
1,1,2,2,0.6341680695053508,1.0,1,1.0,0.0,8000.0,0,0,1,False,False,False,0.0,0.09480685886827939,Low Risk
2,2,0,0,0.4681862803875717,0.0,1,1.0,1.0,10000.0,2,0,0,False,False,False,0.0,0.045171775240611965,Low Risk
2,2,2,2,0.6663660980564277,1.0,0,1.0,1.0,6000.0,6,0,6,True,False,False,0.0,0.009920380205369611,Low Risk
3,3,2,2,0.5401560059503686,0.0,0,0.0,1.0,15000.0,1,0,0,False,False,False,0.0,0.028829486899056067,Low Risk
1,1,0,3,0.3903628896596465,1.0,1,1.0,1.0,12000.0,1,0,0,True,True,False,0.0,0.1959832782676431,Low Risk
1,1,1,3,0.4227591788232032,0.0,0,0.0,1.0,10000.0,6,1,2,True,True,False,0.0,0.2958283338216276,Low Risk
1,1,0,0,0.5629583668547161,1.0,1,0.0,1.0,16000.0,3,0,1,True,True,False,0.0,0.26712698401367146,Low Risk
0,0,1,1,0.5250327586154788,0.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,1.0,0.8746213147698082,High Risk
1,0,1,0,0.4693897755686437,1.0,1,0.0,0.0,15000.0,0,0,0,False,False,False,0.0,0.5994144834753421,Medium Risk
1,1,0,0,0.6509104555498728,1.0,1,1.0,0.0,17000.0,1,0,2,True,False,False,0.0,0.21089317616392156,Low Risk
2,0,0,2,0.575674930892843,1.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.7028191520489676,High Risk
1,1,0,1,0.4077655174920378,0.0,1,1.0,1.0,9000.0,8,1,1,True,False,False,1.0,0.6907597808525157,High Risk
1,1,1,0,0.5836264756827344,1.0,1,0.0,1.0,11000.0,0,0,1,False,False,False,0.0,0.1155295732699815,Low Risk
1,1,0,3,0.4118003401511624,1.0,1,0.0,1.0,14000.0,3,0,2,True,False,False,0.0,0.26857800472898247,Low Risk
1,1,0,3,0.522098674864146,0.0,1,0.0,0.0,16000.0,0,0,1,False,False,False,0.0,0.5256718392403116,Medium Risk
1,0,2,2,0.4895004040886845,1.0,0,0.0,1.0,15000.0,0,0,0,True,False,False,0.0,0.21322049912588725,Low Risk
1,1,2,3,0.5250327586154788,0.0,1,0.0,1.0,13000.0,1,0,4,False,False,False,0.0,0.5402553706023341,Medium Risk
2,2,0,0,0.5031786410700181,0.0,0,0.0,1.0,11000.0,4,0,1,True,False,False,0.0,0.040332302253592606,Low Risk
0,0,2,0,0.4401334295045821,1.0,0,0.0,0.0,15000.0,0,0,0,True,False,False,0.0,0.4371518173867424,Medium Risk
2,1,2,2,0.5660244482152346,1.0,1,1.0,1.0,8000.0,2,0,0,True,False,False,0.0,0.105207956484686,Low Risk
1,1,2,2,0.6061011914225082,0.0,0,0.0,0.0,11000.0,5,0,0,True,False,False,0.0,0.34347451952669295,Medium Risk
3,3,0,2,0.6189987105355627,1.0,0,1.0,1.0,10000.0,1,0,2,True,False,False,0.0,0.015619051431677786,Low Risk
2,2,2,2,0.5820403536659148,1.0,0,0.0,1.0,14000.0,2,0,4,True,False,False,0.0,0.01535734682909417,Low Risk
2,2,2,0,0.577135941672739,0.0,1,1.0,1.0,7000.0,4,0,3,True,False,False,0.0,0.04158552892794478,Low Risk
2,2,0,3,0.4561623935940197,0.0,1,0.0,1.0,13000.0,8,0,1,False,False,False,0.0,0.11226661037523213,Low Risk
2,1,0,2,0.6500573312859141,1.0,1,1.0,1.0,8000.0,3,0,0,True,True,False,0.0,0.10378139342084212,Low Risk
1,1,0,0,0.5250327586154788,1.0,1,0.0,0.0,17000.0,1,0,0,False,False,False,0.0,0.27437537390734046,Low Risk
3,3,2,2,0.7506033319372304,1.0,1,1.0,1.0,10000.0,3,1,4,False,False,False,0.0,0.008784063088057695,Low Risk
3,1,0,0,0.4255670016197596,1.0,1,1.0,1.0,12000.0,1,0,2,False,False,False,0.0,0.08868825567320221,Low Risk
1,1,1,1,0.4637100759339165,1.0,1,0.0,1.0,12000.0,4,0,1,True,False,False,0.0,0.3012253487745577,Medium Risk
2,1,2,2,0.5899150926094233,1.0,0,0.0,0.0,15000.0,0,0,1,True,False,False,0.0,0.047209554130672474,Low Risk
2,1,2,2,0.5330426957734821,0.0,0,1.0,1.0,12000.0,1,1,2,True,False,False,1.0,0.11474630750666429,Low Risk
1,0,1,1,0.4073259361954053,1.0,1,0.0,0.0,17000.0,0,0,0,True,False,False,1.0,0.7492818284883236,High Risk
0,0,1,1,0.5250327586154788,0.0,1,0.0,0.0,17000.0,0,0,0,True,False,False,0.0,0.9446219802188714,High Risk
2,2,2,2,0.609711031981781,1.0,0,1.0,1.0,12000.0,5,0,4,True,False,False,0.0,0.011182774038314879,Low Risk
2,0,0,3,0.5321225124933344,0.0,1,0.0,0.0,16000.0,0,0,0,False,False,False,1.0,0.8844185640920936,High Risk
3,2,2,2,0.6311921398557454,0.0,1,1.0,1.0,5000.0,5,1,0,False,False,False,0.0,0.08832184285278831,Low Risk
0,0,0,0,0.4772877789787569,0.0,1,1.0,0.0,14000.0,0,0,0,False,False,False,1.0,0.7799989369448336,High Risk
1,1,0,0,0.5013761305522978,0.0,1,1.0,1.0,14000.0,3,1,2,True,False,False,0.0,0.5151977665772227,Medium Risk
2,0,0,2,0.5360001927513722,1.0,1,1.0,1.0,12000.0,0,0,0,False,True,False,0.0,0.367294183276776,Medium Risk
0,0,1,1,0.4695911006478194,0.0,1,0.0,0.0,9000.0,0,0,0,False,False,False,1.0,0.8632207130998168,High Risk
1,1,0,0,0.6215692547101925,0.0,1,0.0,1.0,17000.0,1,0,0,False,False,False,0.0,0.5955333357050092,Medium Risk
1,1,0,2,0.6722631185395288,0.0,1,1.0,1.0,9000.0,1,0,0,True,False,False,0.0,0.5595899650159114,Medium Risk
1,1,1,1,0.3009812918467103,0.0,1,1.0,1.0,5000.0,4,0,3,True,False,False,1.0,0.5192312964673204,Medium Risk
3,2,2,2,0.6623549081430589,1.0,0,1.0,1.0,11000.0,4,0,2,True,False,False,0.0,0.021106453065333257,Low Risk
2,2,1,2,0.7014907761446307,1.0,1,1.0,1.0,9000.0,2,0,2,False,False,False,0.0,0.028092542114789478,Low Risk
1,1,0,1,0.2249840281466978,0.0,1,0.0,1.0,8000.0,0,1,0,True,False,True,0.0,0.4887288014843725,Medium Risk
2,0,0,0,0.5705501188346498,0.0,1,0.0,1.0,13000.0,0,0,0,False,True,False,1.0,0.7708315523636636,High Risk
2,1,0,2,0.5127156492589268,0.0,1,0.0,1.0,7000.0,3,0,0,False,False,False,0.0,0.378153346794816,Medium Risk
2,2,0,0,0.5800044807159798,1.0,0,0.0,1.0,13000.0,2,1,3,True,True,False,0.0,0.024636935292035114,Low Risk
0,0,2,3,0.4834977826092593,0.0,1,0.0,1.0,9000.0,0,0,0,False,False,False,1.0,0.7634363651209238,High Risk
1,1,2,3,0.5177321441915205,0.0,1,0.0,0.0,12000.0,1,0,2,False,False,False,0.0,0.4766609711192904,Medium Risk
3,1,2,2,0.6249463939906088,1.0,1,0.0,1.0,10000.0,0,0,1,True,False,False,0.0,0.1253293529813827,Low Risk
1,1,2,2,0.6954659685303427,1.0,1,0.0,1.0,11000.0,4,1,0,True,False,False,0.0,0.31255953841298423,Medium Risk
0,0,1,3,0.4780304585238096,0.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.960321836021354,High Risk
3,3,2,2,0.6052753027995037,1.0,1,1.0,1.0,12000.0,2,2,3,True,False,False,0.0,0.012438822164544889,Low Risk
1,1,2,2,0.6945963049143813,1.0,1,0.0,1.0,13000.0,0,1,0,False,False,False,0.0,0.10154262085600432,Low Risk
2,2,0,2,0.7437036763205871,1.0,1,1.0,1.0,12000.0,1,1,2,False,False,False,0.0,0.03031920456067287,Low Risk
1,1,1,1,0.1932637946609026,0.0,1,0.0,1.0,18000.0,2,0,0,False,False,False,1.0,0.6505634835407405,High Risk
2,1,0,2,0.4537171051493988,1.0,0,1.0,0.0,12000.0,1,1,0,False,False,False,0.0,0.09599102341986301,Low Risk
1,0,0,3,0.5250327586154788,1.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.6129112356200781,High Risk
2,0,1,3,0.4816090098474042,1.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,0.0,0.5642337943383963,Medium Risk
3,1,1,3,0.3589212361536521,0.0,1,1.0,0.0,15000.0,0,0,4,True,False,False,1.0,0.4950234642077829,Medium Risk
0,0,2,3,0.4357316063417537,1.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.7383162898193979,High Risk
2,2,2,2,0.5250327586154788,1.0,1,0.0,1.0,8000.0,7,1,2,True,False,False,0.0,0.10573035088247512,Low Risk
3,3,0,2,0.5695778332027078,1.0,1,1.0,1.0,9000.0,5,1,0,False,False,False,0.0,0.025206608649078647,Low Risk
2,2,0,2,0.6347520505605626,1.0,0,0.0,1.0,13000.0,0,1,1,False,False,False,0.0,0.015855324301192616,Low Risk
3,3,0,3,0.3760768567967889,1.0,1,1.0,1.0,10000.0,7,1,2,True,False,False,0.0,0.031722717636011866,Low Risk
2,0,0,2,0.6094558082605162,1.0,0,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.09611584601618323,Low Risk
3,3,0,2,0.6641451987815057,0.0,1,1.0,1.0,9000.0,3,0,0,False,False,False,0.0,0.05902263873033914,Low Risk
0,0,1,3,0.3907774641073533,1.0,1,0.0,1.0,10000.0,0,0,0,False,False,False,1.0,0.4072685585099971,Medium Risk
1,1,2,3,0.4911505233399931,0.0,1,0.0,1.0,11000.0,2,0,1,True,False,False,1.0,0.6547881501287527,High Risk
2,2,0,0,0.4876465439464826,1.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.08425319914764146,Low Risk
1,1,2,2,0.7497062309709136,1.0,0,0.0,1.0,12000.0,1,0,0,False,False,False,0.0,0.046276914898939835,Low Risk
0,0,0,3,0.4209013627520005,0.0,0,0.0,1.0,8000.0,0,0,0,False,True,False,0.0,0.5418099716159314,Medium Risk
3,1,0,2,0.7659449187209201,1.0,1,1.0,1.0,12000.0,0,1,0,True,True,False,0.0,0.21617373727899397,Low Risk
1,1,1,3,0.4618607083307367,1.0,1,0.0,1.0,16000.0,0,1,0,True,False,False,0.0,0.31207385678354094,Medium Risk
1,1,0,0,0.5438368709450099,1.0,1,0.0,1.0,15000.0,0,0,0,False,True,False,0.0,0.16878586869284096,Low Risk
1,0,0,2,0.6428990696502471,1.0,1,0.0,0.0,10000.0,0,0,0,False,False,False,1.0,0.5503124293448596,Medium Risk
2,2,0,3,0.4861193938777199,0.0,0,1.0,1.0,10000.0,3,1,3,True,False,False,0.0,0.07262304196785944,Low Risk
0,0,2,3,0.4789652338452294,1.0,1,0.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.6657744353018659,High Risk
1,1,1,3,0.4220538658043846,0.0,1,0.0,0.0,15000.0,0,1,1,True,False,False,1.0,0.6771362256015553,High Risk
3,3,2,0,0.5307783036558016,1.0,0,1.0,1.0,12000.0,2,1,5,False,False,False,0.0,0.010091160128546392,Low Risk
3,2,0,2,0.6368800363562604,1.0,1,1.0,1.0,6000.0,10,0,3,True,False,False,0.0,0.07904131627725483,Low Risk
2,2,0,0,0.4462008751123418,1.0,1,1.0,1.0,11000.0,0,0,1,False,False,False,0.0,0.06104805423757547,Low Risk
1,1,0,3,0.5241410821408387,0.0,0,1.0,1.0,12000.0,2,0,1,False,False,False,0.0,0.16448730763681005,Low Risk
2,2,0,2,0.5610588085481812,1.0,1,0.0,1.0,14000.0,3,0,1,False,True,False,0.0,0.03505124825216446,Low Risk
2,2,0,0,0.5829767916139257,0.0,1,1.0,1.0,14000.0,2,0,1,True,False,False,0.0,0.13283220725214584,Low Risk
2,2,0,2,0.6407798046102287,1.0,1,1.0,1.0,12000.0,0,0,2,False,False,False,0.0,0.028285013071391096,Low Risk
0,0,1,1,0.3943319121379165,0.0,1,0.0,0.0,20000.0,0,0,0,False,True,False,1.0,0.8706116662361958,High Risk
2,1,2,2,0.6408988315327818,1.0,1,0.0,1.0,12000.0,1,0,3,False,False,False,0.0,0.0893491084780364,Low Risk
3,2,0,2,0.5614435674391676,1.0,0,1.0,1.0,8000.0,8,0,2,True,False,False,0.0,0.026055657817145587,Low Risk
0,0,2,0,0.4738224847809606,1.0,1,1.0,1.0,8000.0,0,0,0,False,False,False,1.0,0.3199769415335312,Medium Risk
0,0,1,1,0.3039996361396223,1.0,1,0.0,0.0,19000.0,0,0,0,False,False,True,1.0,0.35297589349274483,Medium Risk
2,2,2,2,0.6476691481025054,1.0,0,0.0,1.0,10000.0,3,0,2,False,False,False,0.0,0.016454586638749234,Low Risk
0,0,0,3,0.3621741186724681,1.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.6785780596471997,High Risk
2,0,0,0,0.518143953834333,1.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.4206180247213181,Medium Risk
